"","player_id","year","first_serve","first_won"
"5281",104043,"2007",51,36
"5282",104043,"2013",NA,NA
"5283",104043,"2013",64,31
"5284",104043,"2004",592,339
"5285",104043,"2008",8,8
"5286",104043,"2004",410,285
"5287",104043,"2008",144,87
"5288",104043,"2003",220,141
"5289",104043,"2010",112,61
"5290",104043,"2016",56,36
"5291",104043,"2003",141,88
"5292",104043,"2005",163,107
"5293",104043,"2005",74,53
"5294",104043,"2001",91,48
"5295",104043,"2002",78,44
"5296",104043,"2014",57,30
"5297",104046,"2002",NA,NA
"5298",104046,"2003",NA,NA
"5299",104046,"2005",NA,NA
"5300",104051,"2009",NA,NA
"5301",104051,"1998",NA,NA
"5302",104051,"2001",NA,NA
"5303",104051,"1999",NA,NA
"5304",104051,"2000",NA,NA
"5305",104051,"2003",NA,NA
"5306",104051,"2004",NA,NA
"5307",104051,"2002",NA,NA
"5308",104053,"2000",213,159
"5309",104053,"2001",NA,NA
"5310",104053,"2009",937,700
"5311",104053,"2012",1185,922
"5312",104053,"2002",NA,NA
"5313",104053,"2006",NA,NA
"5314",104053,"2000",140,113
"5315",104053,"2009",NA,NA
"5316",104053,"2001",863,651
"5317",104053,"2003",NA,NA
"5318",104053,"2004",NA,NA
"5319",104053,"2005",NA,NA
"5320",104053,"2008",NA,NA
"5321",104053,"2012",838,591
"5322",104053,"2011",NA,NA
"5323",104053,"2010",1027,778
"5324",104053,"2007",726,525
"5325",104053,"2007",NA,NA
"5326",104053,"2010",2457,1982
"5327",104056,"2003",86,63
"5328",104056,"2005",49,35
"5329",104056,"2008",644,415
"5330",104056,"2007",NA,NA
"5331",104056,"2005",NA,NA
"5332",104056,"2006",75,62
"5333",104056,"2004",146,108
"5334",104056,"2009",NA,NA
"5335",104056,"2006",167,108
"5336",104056,"2007",60,44
"5337",104056,"2008",NA,NA
"5338",104059,"2003",NA,NA
"5339",104059,"2008",NA,NA
"5340",104059,"2007",NA,NA
"5341",104063,"2001",NA,NA
"5342",104063,"2005",NA,NA
"5343",104063,"2007",NA,NA
"5344",104063,"2000",NA,NA
"5345",104067,"2009",NA,NA
"5346",104068,"2014",147,111
"5347",104068,"2014",337,204
"5348",104068,"2009",1144,757
"5349",104068,"2007",551,419
"5350",104068,"2007",1132,738
"5351",104068,"2008",1093,701
"5352",104068,"2013",106,71
"5353",104068,"2008",NA,NA
"5354",104068,"2011",142,89
"5355",104068,"2013",63,35
"5356",104068,"2003",NA,NA
"5357",104068,"2001",214,144
"5358",104068,"2009",601,451
"5359",104068,"2005",1639,1235
"5360",104068,"2002",535,332
"5361",104068,"2001",160,109
"5362",104068,"2012",82,56
"5363",104068,"2004",NA,NA
"5364",104068,"2012",219,142
"5365",104068,"2004",1238,794
"5366",104068,"2010",777,518
"5367",104068,"2005",1167,768
"5368",104068,"2002",247,181
"5369",104068,"2006",NA,NA
"5370",104068,"2011",154,105
"5371",104068,"2010",520,358
"5372",104070,"2009",100,75
"5373",104070,"2006",110,80
"5374",104070,"2005",33,21
"5375",104070,"2009",89,50
"5376",104070,"2010",127,84
"5377",104070,"2008",46,30
"5378",104070,"2007",43,35
"5379",104071,"2010",83,48
"5380",104071,"2009",48,30
"5381",104071,"2011",NA,NA
"5382",104071,"2010",NA,NA
"5383",104071,"2009",NA,NA
"5384",104076,"2001",284,215
"5385",104076,"2003",NA,NA
"5386",104076,"2005",1091,875
"5387",104076,"2007",NA,NA
"5388",104076,"2006",NA,NA
"5389",104076,"2001",440,309
"5390",104076,"2005",NA,NA
"5391",104076,"2011",99,69
"5392",104076,"2003",843,581
"5393",104076,"2007",724,496
"5394",104076,"2009",867,665
"5395",104076,"2002",NA,NA
"5396",104076,"2011",26,19
"5397",104076,"2010",142,97
"5398",104076,"2002",762,481
"5399",104076,"2010",22,19
"5400",104076,"2004",645,420
"5401",104076,"2004",639,493
"5402",104076,"2008",NA,NA
"5403",104076,"2009",798,544
"5404",104081,"2004",NA,NA
"5405",104081,"2008",605,375
"5406",104081,"2013",NA,NA
"5407",104081,"2007",NA,NA
"5408",104081,"2009",30,16
"5409",104081,"2004",96,65
"5410",104081,"2006",NA,NA
"5411",104081,"2003",NA,NA
"5412",104081,"2006",554,397
"5413",104081,"2008",208,148
"5414",104082,"2008",22,13
"5415",104082,"2001",31,22
"5416",104082,"2001",23,14
"5417",104082,"2002",39,23
"5418",104086,"2005",NA,NA
"5419",104086,"2004",NA,NA
"5420",104091,"2008",91,61
"5421",104091,"2008",100,68
"5422",104095,"2016",53,31
"5423",104095,"2007",110,68
"5424",104095,"2011",68,42
"5425",104095,"2010",240,137
"5426",104095,"2015",46,29
"5427",104095,"2009",58,33
"5428",104095,"2009",66,43
"5429",104095,"2014",101,58
"5430",104095,"2008",60,37
"5431",104098,"2009",NA,NA
"5432",104098,"2010",241,196
"5433",104098,"2009",809,562
"5434",104098,"2014",NA,NA
"5435",104098,"2006",1525,1070
"5436",104098,"2004",707,527
"5437",104098,"2007",NA,NA
"5438",104098,"2005",NA,NA
"5439",104098,"2001",26,18
"5440",104098,"2011",NA,NA
"5441",104098,"2003",141,93
"5442",104098,"2003",170,131
"5443",104098,"2012",527,377
"5444",104098,"2004",733,469
"5445",104098,"2016",408,274
"5446",104098,"2006",NA,NA
"5447",104098,"2017",229,136
"5448",104098,"2012",125,98
"5449",104098,"2001",126,100
"5450",104098,"2016",55,38
"5451",104098,"2010",500,310
"5452",104098,"2008",NA,NA
"5453",104098,"2013",NA,NA
"5454",104098,"2017",65,51
"5455",104099,"2004",36,23
"5456",104099,"2005",41,25
"5457",104106,"2011",37,33
"5458",104112,"2006",135,96
"5459",104112,"2010",NA,NA
"5460",104112,"2011",NA,NA
"5461",104112,"2006",64,34
"5462",104112,"2016",NA,NA
"5463",104112,"2008",NA,NA
"5464",104112,"2014",NA,NA
"5465",104112,"2024",31,17
"5466",104112,"2015",NA,NA
"5467",104112,"2024",32,27
"5468",104112,"2013",NA,NA
"5469",104112,"2005",NA,NA
"5470",104112,"2009",NA,NA
"5471",104112,"2012",NA,NA
"5472",104112,"2016",91,60
"5473",104112,"2007",NA,NA
"5474",104113,"2013",38,25
"5475",104113,"2006",NA,NA
"5476",104113,"2007",NA,NA
"5477",104113,"2003",NA,NA
"5478",104113,"2010",NA,NA
"5479",104113,"2009",NA,NA
"5480",104115,"2006",31,18
"5481",104115,"2005",114,80
"5482",104117,"1998",NA,NA
"5483",104117,"2000",NA,NA
"5484",104117,"2016",42,20
"5485",104117,"2001",NA,NA
"5486",104117,"2006",NA,NA
"5487",104117,"2017",29,24
"5488",104117,"2009",NA,NA
"5489",104117,"2003",NA,NA
"5490",104117,"2015",69,42
"5491",104117,"2010",NA,NA
"5492",104117,"2005",NA,NA
"5493",104117,"2017",31,21
"5494",104117,"2004",NA,NA
"5495",104121,"2006",32,16
"5496",104121,"2007",74,47
"5497",104121,"2007",64,41
"5498",104121,"2005",195,127
"5499",104122,"2018",233,149
"5500",104122,"2017",682,481
"5501",104122,"2008",121,92
"5502",104122,"2011",NA,NA
"5503",104122,"2014",NA,NA
"5504",104122,"2008",794,487
"5505",104122,"2007",NA,NA
"5506",104122,"2016",365,208
"5507",104122,"2012",1144,791
"5508",104122,"2011",1180,760
"5509",104122,"2006",745,432
"5510",104122,"2006",203,137
"5511",104122,"2018",62,42
"5512",104122,"2012",NA,NA
"5513",104122,"2013",NA,NA
"5514",104122,"2010",107,56
"5515",104122,"2010",159,116
"5516",104122,"2005",25,17
"5517",104122,"2017",998,619
"5518",104122,"2015",NA,NA
"5519",104122,"2019",126,68
"5520",104122,"2016",163,110
"5521",104136,"2006",NA,NA
"5522",104136,"2005",NA,NA
"5523",104136,"2003",NA,NA
"5524",104136,"2009",111,78
"5525",104136,"2002",NA,NA
"5526",104136,"2008",NA,NA
"5527",104136,"2007",NA,NA
"5528",104136,"2010",36,33
"5529",104136,"2004",NA,NA
"5530",104136,"2012",28,10
"5531",104136,"2009",NA,NA
"5532",104136,"2011",40,32
"5533",104136,"2011",NA,NA
"5534",104138,"2005",NA,NA
"5535",104138,"2002",NA,NA
"5536",104140,"2007",NA,NA
"5537",104140,"2008",NA,NA
"5538",104146,"2011",NA,NA
"5539",104146,"2012",NA,NA
"5540",104149,"2008",70,48
"5541",104149,"2008",30,23
"5542",104154,"2006",527,349
"5543",104154,"2008",NA,NA
"5544",104154,"2008",272,190
"5545",104154,"2005",NA,NA
"5546",104154,"2010",42,32
"5547",104154,"2003",40,22
"5548",104154,"2006",NA,NA
"5549",104154,"2007",NA,NA
"5550",104154,"2013",NA,NA
"5551",104154,"2009",NA,NA
"5552",104154,"2004",NA,NA
"5553",104154,"2010",NA,NA
"5554",104154,"2012",NA,NA
"5555",104154,"2004",44,25
"5556",104154,"2011",NA,NA
"5557",104158,"2009",41,22
"5558",104160,"2010",NA,NA
"5559",104160,"2006",1143,732
"5560",104160,"2008",NA,NA
"5561",104160,"2009",NA,NA
"5562",104160,"2005",132,100
"5563",104160,"2007",NA,NA
"5564",104160,"2006",NA,NA
"5565",104160,"2005",325,206
"5566",104161,"2006",27,24
"5567",104162,"2009",NA,NA
"5568",104162,"2002",NA,NA
"5569",104162,"2007",NA,NA
"5570",104162,"2004",NA,NA
"5571",104162,"2011",NA,NA
"5572",104162,"2008",NA,NA
"5573",104162,"2005",NA,NA
"5574",104162,"2010",NA,NA
"5575",104162,"2006",NA,NA
"5576",104162,"2012",NA,NA
"5577",104166,"2008",84,44
"5578",104166,"2004",894,552
"5579",104166,"2011",1560,1091
"5580",104166,"2014",150,91
"5581",104166,"2005",194,110
"5582",104166,"2013",NA,NA
"5583",104166,"2003",479,305
"5584",104166,"2014",265,144
"5585",104166,"2006",109,62
"5586",104166,"2004",448,325
"5587",104166,"2010",47,32
"5588",104166,"2013",575,351
"5589",104166,"2011",1173,738
"5590",104166,"2012",657,472
"5591",104166,"2009",110,61
"5592",104166,"2002",141,92
"5593",104166,"2003",197,143
"5594",104166,"2009",135,90
"5595",104166,"2002",50,33
"5596",104166,"2001",64,42
"5597",104166,"2006",199,133
"5598",104166,"2012",NA,NA
"5599",104167,"2004",44,32
"5600",104167,"2005",79,53
"5601",104167,"2006",57,39
"5602",104167,"2006",33,19
"5603",104167,"2005",46,26
"5604",104167,"2009",199,145
"5605",104167,"2009",93,56
"5606",104171,"2005",47,38
"5607",104171,"2011",21,14
"5608",104171,"2004",65,47
"5609",104171,"2007",103,71
"5610",104171,"2009",43,38
"5611",104171,"2003",55,40
"5612",104171,"2008",48,33
"5613",104171,"2010",149,118
"5614",104171,"2010",46,33
"5615",104171,"2006",133,103
"5616",104171,"2006",33,28
"5617",104173,"2007",31,27
"5618",104173,"2006",81,48
"5619",104173,"2006",57,39
"5620",104173,"2007",108,69
"5621",104173,"2008",369,241
"5622",104173,"2008",142,97
"5623",104179,"2008",NA,NA
"5624",104179,"2001",NA,NA
"5625",104179,"2009",NA,NA
"5626",104179,"2007",85,50
"5627",104179,"2003",NA,NA
"5628",104179,"2009",40,19
"5629",104179,"2006",NA,NA
"5630",104180,"2013",343,253
"5631",104180,"2006",991,680
"5632",104180,"2010",89,77
"5633",104180,"2013",NA,NA
"5634",104180,"2016",1657,1409
"5635",104180,"2012",NA,NA
"5636",104180,"2002",NA,NA
"5637",104180,"2008",287,217
"5638",104180,"2010",113,89
"5639",104180,"2002",67,52
"5640",104180,"2012",1113,867
"5641",104180,"2014",NA,NA
"5642",104180,"2008",NA,NA
"5643",104180,"2014",328,239
"5644",104180,"2015",1253,934
"5645",104180,"2018",1007,775
"5646",104180,"2003",NA,NA
"5647",104180,"2009",486,341
"5648",104180,"2016",1144,870
"5649",104180,"2007",NA,NA
"5650",104180,"2004",NA,NA
"5651",104180,"2015",NA,NA
"5652",104180,"2006",NA,NA
"5653",104180,"2005",NA,NA
"5654",104180,"2017",901,675
"5655",104180,"2001",NA,NA
"5656",104180,"2000",NA,NA
"5657",104180,"2018",539,441
"5658",104180,"2011",NA,NA
"5659",104180,"2009",378,303
"5660",104180,"2017",NA,NA
"5661",104181,"2006",43,25
"5662",104181,"2004",45,20
"5663",104181,"2004",NA,NA
"5664",104181,"2005",22,8
"5665",104182,"2003",45,28
"5666",104182,"2006",NA,NA
"5667",104182,"2005",101,53
"5668",104182,"2004",NA,NA
"5669",104182,"2003",26,22
"5670",104188,"2008",NA,NA
"5671",104188,"2000",NA,NA
"5672",104191,"2010",NA,NA
"5673",104192,"2008",29,19
"5674",104192,"2009",28,13
"5675",104192,"2011",50,29
"5676",104195,"2006",58,25
"5677",104195,"2011",56,37
"5678",104195,"2004",42,22
"5679",104195,"2004",NA,NA
"5680",104195,"2011",143,72
"5681",104195,"2010",76,46
"5682",104195,"2008",34,20
"5683",104195,"2010",54,34
"5684",104196,"2006",134,94
"5685",104196,"2001",21,10
"5686",104196,"2006",116,90
"5687",104196,"2002",66,37
"5688",104196,"2001",38,28
"5689",104198,"2008",NA,NA
"5690",104198,"2008",1003,621
"5691",104198,"2010",1392,1052
"5692",104198,"2017",624,414
"5693",104198,"2005",839,598
"5694",104198,"2016",1396,952
"5695",104198,"2013",890,658
"5696",104198,"2006",767,528
"5697",104198,"2017",204,158
"5698",104198,"2010",1143,749
"5699",104198,"2015",1144,797
"5700",104198,"2013",NA,NA
"5701",104198,"2018",869,651
"5702",104198,"2019",432,289
"5703",104198,"2015",NA,NA
"5704",104198,"2003",38,26
"5705",104198,"2014",1264,908
"5706",104198,"2006",986,645
"5707",104198,"2004",326,205
"5708",104198,"2016",977,729
"5709",104198,"2004",238,172
"5710",104198,"2009",1211,779
"5711",104198,"2011",1280,835
"5712",104198,"2019",256,183
"5713",104198,"2009",1255,930
"5714",104198,"2005",1313,811
"5715",104198,"2007",1143,729
"5716",104198,"2012",1160,740
"5717",104198,"2011",915,684
"5718",104198,"2018",1117,763
"5719",104198,"2012",996,722
"5720",104198,"2014",1156,773
"5721",104198,"2007",684,510
"5722",104200,"2007",NA,NA
"5723",104208,"2006",49,34
"5724",104209,"2008",95,50
"5725",104209,"2005",32,21
"5726",104209,"2006",90,59
"5727",104209,"2006",NA,NA
"5728",104209,"2007",65,37
"5729",104209,"2005",51,39
"5730",104209,"2007",82,54
"5731",104210,"2006",NA,NA
"5732",104210,"2004",NA,NA
"5733",104210,"2007",NA,NA
"5734",104210,"2005",NA,NA
"5735",104211,"2009",27,16
"5736",104214,"2010",895,586
"5737",104214,"2004",NA,NA
"5738",104214,"2010",754,573
"5739",104214,"2013",55,28
"5740",104214,"2007",NA,NA
"5741",104214,"2011",NA,NA
"5742",104214,"2008",NA,NA
"5743",104214,"2012",509,394
"5744",104214,"2006",NA,NA
"5745",104214,"2012",NA,NA
"5746",104214,"2003",185,135
"5747",104214,"2005",NA,NA
"5748",104214,"2006",652,459
"5749",104214,"2009",NA,NA
"5750",104214,"2008",2153,1656
"5751",104214,"2003",NA,NA
"5752",104215,"2012",NA,NA
"5753",104215,"2002",NA,NA
"5754",104215,"2009",NA,NA
"5755",104215,"2001",NA,NA
"5756",104216,"2016",87,61
"5757",104216,"2017",74,49
"5758",104216,"2007",80,52
"5759",104216,"2010",437,251
"5760",104216,"2010",188,137
"5761",104216,"2016",226,131
"5762",104216,"2012",68,42
"5763",104216,"2013",71,51
"5764",104216,"2009",NA,NA
"5765",104216,"2011",705,424
"5766",104216,"2015",332,195
"5767",104216,"2009",797,461
"5768",104216,"2014",156,104
"5769",104216,"2017",78,48
"5770",104216,"2011",177,109
"5771",104216,"2013",60,45
"5772",104216,"2008",276,183
"5773",104216,"2008",223,133
"5774",104216,"2014",247,157
"5775",104217,"2007",188,134
"5776",104217,"2008",213,120
"5777",104217,"2007",83,59
"5778",104217,"2006",59,40
"5779",104217,"2011",62,40
"5780",104217,"2008",305,220
"5781",104217,"2010",46,29
"5782",104219,"2012",55,41
"5783",104219,"2008",NA,NA
"5784",104219,"2011",168,120
"5785",104219,"2008",174,117
"5786",104219,"2007",NA,NA
"5787",104219,"2005",34,23
"5788",104219,"2009",183,124
"5789",104219,"2010",104,78
"5790",104219,"2013",82,63
"5791",104219,"2004",28,20
"5792",104224,"2006",53,41
"5793",104224,"2006",25,15
"5794",104224,"2005",41,29
"5795",104224,"2005",70,54
"5796",104225,"2007",NA,NA
"5797",104225,"2010",NA,NA
"5798",104225,"2011",NA,NA
"5799",104225,"2006",123,69
"5800",104225,"2013",672,387
"5801",104225,"2012",311,200
"5802",104225,"2009",NA,NA
"5803",104225,"2006",104,78
"5804",104225,"2012",145,104
"5805",104225,"2014",123,66
"5806",104225,"2013",NA,NA
"5807",104225,"2007",512,326
"5808",104225,"2008",37,24
"5809",104226,"2013",54,33
"5810",104226,"2011",117,75
"5811",104226,"2010",55,42
"5812",104226,"2011",35,26
"5813",104227,"2011",148,92
"5814",104227,"2007",61,40
"5815",104227,"2007",94,60
"5816",104228,"2006",25,13
"5817",104228,"2004",54,37
"5818",104229,"2017",347,282
"5819",104229,"2021",NA,NA
"5820",104229,"2012",579,450
"5821",104229,"2009",NA,NA
"5822",104229,"2013",800,598
"5823",104229,"2003",NA,NA
"5824",104229,"2012",886,610
"5825",104229,"2020",86,54
"5826",104229,"2010",716,564
"5827",104229,"2004",NA,NA
"5828",104229,"2016",440,293
"5829",104229,"2021",48,38
"5830",104229,"2008",NA,NA
"5831",104229,"2007",NA,NA
"5832",104229,"2014",1044,798
"5833",104229,"2017",703,481
"5834",104229,"2015",NA,NA
"5835",104229,"2014",NA,NA
"5836",104229,"2013",NA,NA
"5837",104229,"2010",899,573
"5838",104229,"2006",NA,NA
"5839",104229,"2006",67,53
"5840",104229,"2005",NA,NA
"5841",104229,"2001",NA,NA
"5842",104229,"2016",258,214
"5843",104229,"2011",NA,NA
"5844",104230,"2007",47,28
"5845",104230,"2009",592,400
"5846",104230,"2005",64,47
"5847",104230,"2010",NA,NA
"5848",104230,"2008",49,34
"5849",104230,"2009",951,590
"5850",104230,"2003",36,21
"5851",104230,"2005",140,87
"5852",104230,"2004",114,77
"5853",104230,"2007",23,18
"5854",104230,"2004",76,38
"5855",104230,"2010",193,140
"5856",104230,"2008",86,46
"5857",104233,"2017",61,39
"5858",104233,"2011",NA,NA
"5859",104233,"2017",285,214
"5860",104233,"2018",73,57
"5861",104233,"2003",NA,NA
"5862",104233,"2015",NA,NA
"5863",104233,"2013",NA,NA
"5864",104233,"2012",NA,NA
"5865",104233,"2007",NA,NA
"5866",104233,"2016",176,127
"5867",104233,"2020",NA,NA
"5868",104233,"2016",197,129
"5869",104233,"2018",66,49
"5870",104233,"2008",NA,NA
"5871",104233,"2014",NA,NA
"5872",104233,"2009",NA,NA
"5873",104233,"2010",NA,NA
"5874",104234,"2009",NA,NA
"5875",104234,"2007",NA,NA
"5876",104234,"2008",NA,NA
"5877",104234,"2010",NA,NA
"5878",104234,"2006",NA,NA
"5879",104235,"2009",NA,NA
"5880",104235,"2008",28,15
"5881",104235,"2016",63,47
"5882",104235,"2023",NA,NA
"5883",104236,"2011",NA,NA
"5884",104236,"2007",NA,NA
"5885",104247,"2004",NA,NA
"5886",104247,"2007",NA,NA
"5887",104247,"2008",NA,NA
"5888",104247,"2011",NA,NA
"5889",104247,"2005",NA,NA
"5890",104247,"2006",NA,NA
"5891",104249,"2010",NA,NA
"5892",104250,"2008",NA,NA
"5893",104250,"2006",NA,NA
"5894",104250,"2004",NA,NA
"5895",104250,"2003",NA,NA
"5896",104250,"2013",21,19
"5897",104250,"2002",76,42
"5898",104250,"2013",22,12
"5899",104250,"2007",71,52
"5900",104250,"2010",35,25
"5901",104250,"2009",29,21
"5902",104250,"2004",41,35
"5903",104250,"2003",71,54
"5904",104250,"2012",72,52
"5905",104250,"2005",NA,NA
"5906",104250,"2007",144,105
"5907",104250,"2012",70,46
"5908",104250,"2009",98,66
"5909",104251,"2008",NA,NA
"5910",104251,"2018",NA,NA
"5911",104251,"2006",NA,NA
"5912",104251,"2017",134,80
"5913",104251,"2013",NA,NA
"5914",104251,"2004",NA,NA
"5915",104251,"2011",NA,NA
"5916",104251,"2009",NA,NA
"5917",104251,"2003",NA,NA
"5918",104251,"2007",NA,NA
"5919",104251,"2005",NA,NA
"5920",104251,"2014",NA,NA
"5921",104251,"2012",NA,NA
"5922",104251,"2010",NA,NA
"5923",104251,"2016",163,104
"5924",104251,"2007",39,25
"5925",104252,"2018",720,461
"5926",104252,"2006",1016,660
"5927",104252,"2009",147,109
"5928",104252,"2010",NA,NA
"5929",104252,"2015",512,321
"5930",104252,"2013",NA,NA
"5931",104252,"2005",1018,629
"5932",104252,"2016",574,383
"5933",104252,"2008",NA,NA
"5934",104252,"2016",NA,NA
"5935",104252,"2014",NA,NA
"5936",104252,"2015",206,143
"5937",104252,"2005",1017,734
"5938",104252,"2018",53,45
"5939",104252,"2007",770,571
"5940",104252,"2004",965,724
"5941",104252,"2012",NA,NA
"5942",104252,"2009",276,183
"5943",104252,"2017",421,305
"5944",104252,"2006",NA,NA
"5945",104252,"2004",NA,NA
"5946",104252,"2007",1137,725
"5947",104252,"2011",1886,1393
"5948",104252,"2008",71,54
"5949",104252,"2017",842,576
"5950",104252,"2011",NA,NA
"5951",104253,"2006",21,7
"5952",104253,"2010",72,53
"5953",104256,"2012",44,27
"5954",104256,"2012",75,57
"5955",104258,"2012",NA,NA
"5956",104258,"2005",NA,NA
"5957",104258,"2001",NA,NA
"5958",104259,"2004",397,269
"5959",104259,"2014",NA,NA
"5960",104259,"2002",107,70
"5961",104259,"2009",NA,NA
"5962",104259,"2021",NA,NA
"5963",104259,"2011",NA,NA
"5964",104259,"2019",1001,670
"5965",104259,"2008",NA,NA
"5966",104259,"2004",226,164
"5967",104259,"2022",140,85
"5968",104259,"2019",925,699
"5969",104259,"2003",110,71
"5970",104259,"2022",65,58
"5971",104259,"2007",NA,NA
"5972",104259,"2012",2062,1597
"5973",104259,"2016",NA,NA
"5974",104259,"2017",1388,1066
"5975",104259,"2018",1282,839
"5976",104259,"2016",1377,1059
"5977",104259,"2006",1023,790
"5978",104259,"2003",50,33
"5979",104259,"2020",NA,NA
"5980",104259,"2010",NA,NA
"5981",104259,"2015",NA,NA
"5982",104259,"2021",372,285
"5983",104259,"2005",510,388
"5984",104259,"2017",NA,NA
"5985",104259,"2006",NA,NA
"5986",104259,"2020",94,72
"5987",104259,"2005",1008,668
"5988",104259,"2018",1228,921
"5989",104259,"2013",NA,NA
"5990",104259,"2012",NA,NA
"5991",104260,"2004",NA,NA
"5992",104260,"2005",NA,NA
"5993",104260,"2002",NA,NA
"5994",104261,"2003",NA,NA
"5995",104261,"2007",NA,NA
"5996",104261,"2006",NA,NA
"5997",104261,"2008",NA,NA
"5998",104261,"2005",NA,NA
"5999",104262,"2013",84,51
"6000",104262,"2006",31,14
"6001",104262,"2011",539,297
"6002",104262,"2008",335,177
"6003",104262,"2007",56,27
"6004",104262,"2011",226,154
"6005",104262,"2012",869,579
"6006",104262,"2009",NA,NA
"6007",104262,"2008",475,311
"6008",104262,"2009",529,293
"6009",104262,"2010",44,23
"6010",104262,"2012",1210,684
"6011",104262,"2007",72,46
"6012",104262,"2013",382,205
"6013",104268,"2006",NA,NA
"6014",104268,"2005",66,40
"6015",104268,"2015",306,221
"6016",104268,"2008",NA,NA
"6017",104268,"2014",732,473
"6018",104268,"2004",236,169
"6019",104268,"2005",NA,NA
"6020",104268,"2016",32,20
"6021",104268,"2012",NA,NA
